c_customer_id:integer,c_name:string,c_age:integer
80425,Eve Smith,34
80426,Tom Brown,43
80427,Alex Smith,36
80428,Alex Smith,22
80429,Tom Doe,30
80430,Alex Taylor,65
80431,Alex Doe,42
80432,John Smith,37
80433,Tom Wilson,34
80434,Alex Smith,61
80435,Alex Doe,31
80436,Sara Wilson,66
80437,Tom Taylor,65
80438,Sara Wilson,20
80439,Alex Wilson,50
80440,John Doe,50
80441,Tom Taylor,49
80442,Bob Smith,32
80443,Sara Smith,18
80444,Alex Doe,22
80445,Bob Smith,47
80446,Eve Brown,63
80447,Bob Taylor,60
80448,Jane Wilson,36
80449,Sara Wilson,19
80450,John Lee,24
80451,Jane Lee,31
80452,John Taylor,35
80453,John Smith,51
80454,Alex Brown,40
80455,Alex Doe,51
80456,Jane Brown,41
80457,Sara Doe,34
80458,Tom Taylor,42
80459,Sara Lee,53
80460,Tom Smith,55
80461,Eve Wilson,28
80462,Tom Doe,27
80463,Eve Lee,43
80464,Sara Brown,50
80465,Bob Doe,61
80466,Alex Brown,29
80467,Tom Taylor,20
80468,Eve Wilson,34
80469,Eve Wilson,47
80470,Eve Doe,60
80471,Sara Smith,26
80472,Eve Wilson,66
80473,Sara Wilson,60
80474,Bob Smith,28
80475,Alex Doe,65
80476,Alex Smith,49
80477,Sara Taylor,64
80478,Jane Brown,52
80479,Eve Wilson,66
80480,Sara Brown,57
80481,Alex Lee,62
80482,Bob Taylor,30
80483,Sara Smith,44
80484,Jane Brown,30
80485,Jane Lee,67
80486,Jane Brown,23
80487,John Brown,37
80488,Jane Taylor,65
80489,Bob Brown,61
80490,Bob Brown,54
80491,Alice Doe,23
80492,Tom Smith,18
80493,Jane Smith,48
80494,Sara Brown,30
80495,Bob Lee,63
80496,Alice Smith,26
80497,Eve Smith,39
80498,Alex Smith,58
80499,Jane Doe,55
80500,Sara Brown,62
80501,Alice Wilson,56
80502,Tom Brown,63
80503,Bob Taylor,19
80504,Jane Brown,42
80505,Eve Brown,57
80506,Alice Doe,53
80507,Eve Brown,64
80508,Eve Smith,26
80509,Jane Taylor,52
80510,John Wilson,32
80511,Sara Smith,34
80512,Jane Wilson,34
80513,Jane Lee,37
80514,Alex Lee,37
80515,John Smith,18
80516,Sara Smith,21
80517,Jane Taylor,21
80518,Eve Brown,32
80519,Sara Wilson,18
80520,Alice Taylor,66
80521,Bob Taylor,48
80522,Bob Smith,45
80523,Bob Taylor,43
80524,Jane Lee,20
80525,Bob Doe,56
80526,Alex Brown,24
80527,Tom Doe,42
80528,Tom Brown,41
80529,Tom Smith,26
80530,Alice Brown,59
80531,Alex Smith,43
80532,Sara Lee,22
80533,Alice Doe,61
80534,Jane Taylor,65
80535,Sara Lee,55
80536,John Smith,29
80537,Jane Smith,49
80538,Jane Taylor,47
80539,Alex Brown,52
80540,Tom Doe,53
80541,Jane Lee,44
80542,Alex Taylor,44
80543,John Brown,21
80544,Alice Doe,56
80545,Sara Taylor,64
80546,Bob Smith,31
80547,John Doe,62
80548,Sara Brown,24
80549,Jane Wilson,49
80550,Alex Brown,57
80551,Bob Wilson,40
80552,Tom Lee,33
80553,John Brown,40
80554,Alex Brown,42
80555,Alice Smith,31
80556,Jane Doe,50
80557,Alex Smith,60
80558,Alex Taylor,28
80559,Tom Lee,65
80560,Tom Smith,19
80561,Bob Doe,36
80562,Alice Taylor,61
80563,Tom Smith,63
80564,Eve Smith,44
80565,John Doe,37
80566,John Doe,20
80567,Jane Wilson,33
80568,Alice Smith,42
80569,Bob Smith,32
80570,Sara Taylor,41
80571,Jane Brown,18
80572,Bob Lee,50
80573,Jane Doe,40
80574,Tom Wilson,60
80575,Alex Wilson,23
80576,Sara Smith,22
80577,Sara Wilson,40
80578,Tom Smith,49
80579,Alice Brown,19
80580,Alex Lee,28
80581,Jane Wilson,54
80582,Tom Smith,35
80583,Eve Brown,40
80584,John Taylor,32
80585,Tom Taylor,65
80586,Alex Lee,18
80587,Jane Wilson,42
80588,John Wilson,20
80589,Sara Smith,19
80590,Eve Doe,18
80591,Eve Wilson,57
80592,John Brown,67
80593,Eve Lee,44
80594,Alice Doe,57
80595,Alice Taylor,57
80596,Alice Lee,38
80597,Alice Brown,59
80598,Alice Brown,60
80599,John Wilson,47
80600,Alex Brown,66
80601,Alex Lee,46
80602,Sara Doe,43
80603,Alice Brown,39
80604,Eve Taylor,38
80605,Sara Brown,44
80606,Eve Wilson,44
80607,Jane Brown,51
80608,Sara Wilson,21
80609,Alex Doe,59
80610,Eve Lee,24
80611,Alice Wilson,42
80612,Bob Lee,53
80613,Bob Wilson,21
80614,Sara Lee,24
80615,Bob Doe,30
80616,Tom Wilson,40
80617,Alex Lee,23
80618,Alice Lee,40
80619,Alex Smith,63
80620,Eve Lee,40
80621,Jane Smith,60
80622,Sara Lee,31
80623,Alice Smith,66
80624,Alice Taylor,49
80625,Eve Doe,58
80626,John Smith,25
80627,Sara Doe,20
80628,Bob Smith,49
80629,Alex Brown,45
80630,Eve Doe,52
80631,Alex Taylor,52
80632,John Doe,35
80633,Bob Lee,21
80634,Alex Taylor,60
80635,Bob Taylor,54
80636,Alex Taylor,46
80637,Bob Doe,65
80638,Alex Brown,64
80639,Tom Smith,41
80640,Alex Smith,59
80641,Alice Doe,57
80642,Alice Taylor,37
80643,Bob Lee,32
80644,Bob Taylor,45
80645,Jane Doe,61
80646,John Smith,31
80647,Eve Taylor,61
80648,Alice Smith,38
80649,Alice Taylor,27
80650,Alice Doe,21
80651,Alex Taylor,29
80652,Jane Taylor,54
80653,Bob Smith,28
80654,John Lee,54
80655,Tom Smith,65
80656,Jane Wilson,61
80657,Tom Doe,57
80658,Tom Lee,28
80659,John Brown,38
80660,John Smith,65
80661,Jane Brown,27
80662,Tom Taylor,60
80663,John Wilson,60
80664,Tom Lee,64
80665,John Lee,28
80666,Sara Brown,44
80667,Sara Lee,52
80668,Alex Brown,18
80669,Sara Wilson,48
80670,Alice Smith,38
80671,Bob Smith,49
80672,Eve Brown,53
80673,Eve Doe,33
80674,Alice Lee,30
80675,Tom Doe,48
80676,Alex Wilson,44
80677,Alex Wilson,66
80678,John Smith,51
80679,Alice Smith,66
80680,John Brown,60
80681,Sara Wilson,21
80682,Tom Taylor,24
80683,Alice Lee,42
80684,Eve Doe,65
80685,Tom Doe,44
80686,Alice Taylor,36
80687,Bob Brown,55
80688,Alice Brown,50
80689,John Taylor,43
80690,John Lee,19
80691,Alice Wilson,46
80692,Alex Lee,63
80693,Alice Smith,64
80694,John Smith,40
80695,Tom Lee,64
80696,Eve Smith,18
80697,Alice Brown,22
80698,Tom Wilson,46
80699,John Doe,36
80700,Jane Doe,52
80701,Alice Doe,50
80702,Sara Lee,26
80703,Tom Brown,59
80704,Tom Smith,46
80705,Tom Brown,65
80706,Tom Lee,44
80707,John Taylor,55
80708,Eve Smith,49
80709,Alice Doe,66
80710,John Smith,24
80711,Alice Brown,57
80712,Jane Taylor,39
80713,Alice Smith,27
80714,Jane Doe,25
80715,Alex Smith,49
80716,John Doe,61
80717,Sara Brown,34
80718,John Doe,50
80719,Jane Wilson,54
80720,Alex Wilson,35
80721,Sara Taylor,24
80722,John Lee,59
80723,Alice Taylor,54
80724,Alice Smith,43
80725,John Lee,49
80726,Sara Smith,52
80727,Alice Smith,24
80728,Sara Smith,18
80729,Alice Lee,43
80730,Sara Smith,37
80731,Jane Wilson,45
80732,Eve Taylor,20
80733,Sara Taylor,37
80734,Eve Doe,60
80735,Tom Doe,41
80736,John Wilson,50
80737,Eve Wilson,60
80738,John Wilson,60
80739,Alex Doe,32
80740,Tom Wilson,28
80741,Alex Wilson,34
80742,Eve Brown,30
80743,Sara Taylor,67
80744,Sara Lee,50
80745,Bob Brown,34
80746,Bob Wilson,43
80747,Bob Doe,37
80748,Alice Brown,52
80749,Eve Taylor,40
80750,Sara Lee,34
80751,John Smith,40
80752,Sara Wilson,57
80753,Alice Smith,67
80754,Alex Brown,23
80755,Sara Lee,61
80756,Bob Wilson,27
80757,Sara Lee,32
80758,Alex Taylor,49
80759,Alice Brown,46
80760,Eve Smith,40
80761,Tom Doe,35
80762,John Wilson,19
80763,Sara Doe,58
80764,Tom Lee,38
80765,Eve Smith,59
80766,John Lee,67
80767,John Lee,25
80768,John Taylor,28
80769,Jane Smith,19
80770,Alex Brown,61
80771,Sara Smith,42
80772,Tom Lee,65
80773,John Smith,32
80774,Eve Brown,26
80775,Bob Doe,59
80776,Jane Taylor,22
80777,Tom Brown,29
80778,Sara Taylor,61
80779,Jane Taylor,67
80780,Tom Brown,35
80781,Sara Wilson,20
80782,Alex Smith,37
80783,John Wilson,19
80784,Alice Brown,54
80785,Jane Smith,47
80786,Jane Lee,65
80787,Tom Taylor,47
80788,Alice Lee,18
80789,Bob Wilson,63
80790,Alex Brown,35
80791,John Doe,54
80792,Bob Wilson,52
80793,Alice Wilson,54
80794,Jane Taylor,33
80795,Eve Smith,18
80796,John Wilson,59
80797,Sara Taylor,29
80798,Eve Wilson,41
80799,Alex Doe,61
80800,Jane Lee,63
80801,Tom Smith,49
80802,John Wilson,44
80803,Bob Lee,60
80804,Tom Lee,19
80805,Eve Smith,21
80806,Sara Lee,62
80807,Tom Taylor,51
80808,Alex Wilson,43
80809,Alice Taylor,38
80810,Eve Taylor,21
80811,Tom Wilson,35
80812,Jane Doe,34
80813,Alex Wilson,55
80814,Sara Lee,65
80815,Tom Taylor,57
80816,Sara Lee,49
80817,Bob Taylor,62
80818,Jane Doe,28
80819,Eve Wilson,28
80820,John Smith,32
80821,Eve Brown,52
80822,Sara Smith,55
80823,Alice Doe,35
80824,John Smith,44
80825,Jane Taylor,27
80826,Jane Doe,50
80827,Alice Wilson,18
80828,Sara Smith,57
80829,Alice Lee,46
80830,Sara Brown,42
80831,Bob Brown,57
80832,Bob Lee,63
80833,Alice Wilson,57
80834,Eve Doe,24
80835,John Wilson,33
80836,Alex Wilson,38
80837,Eve Lee,66
80838,Jane Wilson,42
80839,Jane Smith,25
80840,John Doe,57
80841,Tom Taylor,27
80842,Tom Doe,63
80843,Jane Brown,35
80844,Alex Smith,19
80845,John Smith,42
80846,Eve Brown,18
80847,Eve Brown,33
80848,Bob Doe,19
80849,John Taylor,22
80850,Sara Wilson,57
80851,Eve Wilson,49
80852,Alice Doe,53
80853,Tom Brown,53
80854,John Brown,38
80855,Jane Wilson,34
80856,Alice Doe,50
80857,Alice Lee,63
80858,Jane Lee,23
80859,Alice Taylor,67
80860,Alice Wilson,64
80861,Bob Doe,39
80862,Eve Smith,44
80863,Bob Wilson,47
80864,Eve Taylor,31
80865,Tom Wilson,66
80866,Eve Smith,57
80867,Jane Wilson,30
80868,Bob Wilson,28
80869,Sara Brown,37
80870,Jane Wilson,50
80871,Alex Doe,47
80872,Alice Lee,31
80873,Sara Brown,23
80874,Alex Lee,22
80875,John Taylor,64
80876,Eve Lee,33
80877,Tom Brown,30
80878,Alex Lee,63
80879,Sara Brown,48
80880,John Brown,24
80881,Jane Smith,30
80882,Tom Taylor,19
80883,Sara Brown,57
80884,Eve Smith,49
80885,Alex Brown,28
80886,Bob Doe,39
80887,Tom Wilson,19
80888,Alice Wilson,42
80889,Alice Taylor,44
80890,Bob Wilson,25
80891,John Lee,23
80892,Tom Smith,61
80893,Bob Smith,58
80894,Tom Doe,30
80895,Bob Lee,41
80896,Alex Smith,46
80897,Eve Lee,26
80898,John Taylor,28
80899,John Wilson,37
80900,Jane Brown,22
80901,Jane Taylor,65
80902,Bob Lee,36
80903,Tom Brown,33
80904,Alex Brown,23
80905,Eve Smith,27
80906,Eve Smith,46
80907,Bob Brown,19
80908,Eve Wilson,18
80909,John Brown,50
80910,Bob Smith,22
80911,John Lee,22
80912,Eve Smith,65
80913,Tom Taylor,36
80914,Alice Lee,61
80915,Jane Taylor,37
80916,Jane Taylor,59
80917,Bob Doe,58
80918,Bob Lee,33
80919,John Wilson,50
80920,Alice Doe,44
80921,Eve Taylor,33
80922,Alex Lee,32
80923,Bob Lee,41
80924,Jane Lee,36
80925,Alice Doe,27
80926,Sara Lee,22
80927,Bob Wilson,48
80928,Jane Doe,58
80929,Alice Wilson,63
80930,Alice Doe,54
80931,Alex Wilson,25
80932,Eve Wilson,22
80933,Bob Taylor,46
80934,Tom Lee,24
80935,Bob Doe,61
80936,John Wilson,39
80937,Tom Brown,59
80938,John Taylor,58
80939,Sara Wilson,61
80940,John Wilson,38
80941,Tom Doe,44
80942,Bob Lee,52
80943,Eve Lee,36
80944,Jane Lee,67
80945,Tom Lee,52
80946,Alex Doe,33
80947,Eve Taylor,36
80948,Tom Lee,49
80949,John Lee,62
80950,Jane Lee,42
80951,Alice Doe,26
80952,Eve Brown,65
80953,Jane Smith,22
80954,John Wilson,51
80955,Eve Lee,49
80956,Alex Smith,19
80957,Jane Brown,57
80958,Eve Taylor,50
80959,Tom Wilson,40
80960,Tom Smith,22
80961,Alice Wilson,23
80962,Jane Doe,44
80963,Jane Wilson,37
80964,Alice Brown,18
80965,John Doe,51
80966,Tom Taylor,47
80967,Jane Brown,27
80968,Sara Smith,53
80969,Bob Smith,31
80970,Sara Brown,29
80971,John Smith,33
80972,Alice Lee,56
80973,Jane Smith,42
80974,Eve Wilson,38
80975,Bob Taylor,55
80976,Alex Lee,19
80977,Sara Wilson,35
80978,Alice Doe,58
80979,Alice Lee,65
80980,Alice Lee,33
80981,Sara Brown,46
80982,Eve Lee,29
80983,Bob Smith,56
80984,Bob Doe,23
80985,Eve Taylor,57
80986,Eve Taylor,42
80987,Sara Doe,51
80988,Eve Taylor,45
80989,Alice Wilson,43
80990,Alice Smith,28
80991,Eve Doe,38
80992,Bob Smith,21
80993,Sara Smith,40
80994,Jane Taylor,29
80995,Bob Doe,22
80996,Alex Wilson,53
80997,John Smith,26
80998,Jane Lee,47
80999,Tom Wilson,63
81000,Alex Lee,26
81001,Jane Doe,18
81002,Eve Wilson,49
81003,Eve Lee,35
81004,Bob Lee,56
81005,Alex Doe,60
81006,Bob Taylor,43
81007,Eve Lee,23
81008,Sara Wilson,49
81009,Alice Brown,52
81010,John Taylor,37
81011,Bob Brown,63
81012,Eve Taylor,66
81013,Tom Taylor,50
81014,Sara Doe,26
81015,Eve Doe,44
81016,Bob Taylor,20
81017,John Taylor,57
81018,Alice Wilson,39
81019,John Smith,22
81020,Jane Taylor,66
81021,Alice Taylor,55
81022,John Wilson,40
81023,John Wilson,26
81024,Sara Brown,64
81025,Bob Brown,44
81026,Bob Lee,51
81027,Jane Lee,52
81028,Sara Wilson,43
81029,Sara Lee,44
81030,Alice Lee,22
81031,Bob Wilson,41
81032,Sara Smith,31
81033,Alex Taylor,52
81034,Sara Smith,33
81035,Jane Lee,53
81036,Eve Brown,66
81037,Tom Taylor,21
81038,Eve Brown,54
81039,John Taylor,53
81040,Eve Wilson,18
81041,John Smith,61
81042,Sara Taylor,37
81043,John Brown,58
81044,Tom Smith,52
81045,Alex Lee,66
81046,Alice Lee,65
81047,Jane Lee,29
81048,Alice Taylor,45
81049,Eve Lee,26
81050,John Taylor,66
81051,Jane Doe,60
81052,Alice Lee,52
81053,Alex Doe,49
81054,Alex Lee,60
81055,Eve Wilson,55
81056,Sara Brown,27
81057,Bob Smith,29
81058,Bob Wilson,27
81059,Sara Wilson,50
81060,Sara Doe,54
81061,Alex Brown,22
81062,Sara Doe,36
81063,Bob Lee,30
81064,Jane Doe,31
81065,Bob Taylor,55
81066,Tom Lee,46
81067,Jane Lee,64
81068,Eve Lee,26
81069,Alice Taylor,52
81070,Alex Brown,25
81071,Alex Doe,59
81072,Bob Doe,26
81073,Alice Smith,42
81074,Sara Wilson,45
81075,John Wilson,38
81076,Tom Lee,25
81077,Alice Smith,58
81078,Eve Lee,58
81079,Jane Wilson,38
81080,Eve Smith,25
81081,Alex Taylor,53
81082,John Doe,37
81083,John Wilson,37
81084,Tom Brown,56
81085,Alice Doe,56
81086,Bob Taylor,28
81087,Bob Taylor,59
81088,Alex Wilson,67
81089,Tom Taylor,50
81090,Alice Wilson,46
81091,Tom Brown,66
81092,Eve Doe,44
81093,Alice Taylor,18
81094,Tom Doe,53
81095,Eve Taylor,56
81096,Bob Taylor,52
81097,Tom Wilson,60
81098,Bob Taylor,25
81099,John Lee,67
81100,Sara Taylor,23
81101,Jane Taylor,32
81102,Eve Taylor,53
81103,Eve Brown,43
81104,Sara Wilson,52
81105,Jane Brown,34
81106,John Doe,51
81107,Jane Smith,62
81108,Alice Wilson,40
81109,Eve Wilson,66
81110,Jane Taylor,22
81111,Sara Lee,57
81112,Jane Brown,67
81113,Eve Doe,36
81114,John Lee,59
81115,Bob Wilson,20
81116,Bob Smith,48
81117,Eve Brown,25
81118,Alex Smith,37
81119,Tom Lee,33
81120,Alice Lee,39
81121,Alice Brown,35
81122,Jane Lee,23
81123,Alex Lee,37
81124,Alex Smith,40
81125,Tom Brown,37
81126,Sara Brown,18
81127,Tom Doe,50
81128,John Wilson,63
81129,John Wilson,59
81130,Bob Doe,65
81131,Tom Brown,19
81132,Alex Taylor,44
81133,Alex Doe,21
81134,Tom Wilson,26
81135,John Lee,53
81136,Eve Doe,53
81137,Jane Taylor,21
81138,Jane Taylor,18
81139,Tom Wilson,34
81140,John Doe,43
81141,Alex Smith,47
81142,Sara Doe,51
81143,Eve Wilson,43
81144,John Wilson,28
81145,Jane Doe,63
81146,Jane Smith,38
81147,Alice Doe,26
81148,Sara Doe,64
81149,Alice Doe,62
81150,Sara Wilson,49
81151,Alex Brown,44
81152,Tom Lee,61
81153,Tom Lee,50
81154,Alex Smith,33
81155,Tom Doe,54
81156,Sara Doe,40
81157,John Wilson,43
81158,Tom Brown,51
81159,Bob Smith,62
81160,Eve Smith,61
81161,Eve Taylor,38
81162,Eve Brown,55
81163,Bob Taylor,66
81164,Eve Brown,60
81165,John Smith,63
81166,Alice Taylor,44
81167,Alice Wilson,46
81168,Alice Wilson,47
81169,Eve Wilson,67
81170,Jane Smith,49
81171,Jane Smith,67
81172,Bob Wilson,44
81173,Alex Smith,45
81174,Jane Lee,44
81175,Tom Brown,30
81176,John Doe,42
81177,Eve Smith,37
81178,John Wilson,61
81179,Alice Lee,30
81180,John Taylor,49
81181,Bob Smith,36
81182,Bob Smith,22
81183,Alex Smith,20
81184,Alex Brown,63
81185,Tom Taylor,52
81186,Jane Brown,67
81187,Sara Wilson,40
81188,Sara Wilson,18
81189,Jane Taylor,60
81190,Alice Wilson,44
81191,Tom Doe,51
81192,Tom Smith,62
81193,Sara Smith,55
81194,Alex Wilson,40
81195,Alice Doe,51
81196,Tom Taylor,39
81197,Tom Wilson,49
81198,Sara Smith,29
81199,Sara Lee,54
81200,Jane Brown,58
81201,Jane Lee,27
81202,Bob Doe,21
81203,Sara Taylor,59
81204,Jane Brown,28
81205,John Wilson,19
81206,Jane Taylor,64
81207,Alex Smith,53
81208,Alex Doe,23
81209,Eve Brown,53
81210,Bob Lee,33
81211,Alice Wilson,59
81212,John Taylor,27
81213,John Brown,42
81214,Eve Taylor,49
81215,Sara Wilson,37
81216,Bob Smith,18
81217,Alex Lee,25
81218,Alex Wilson,61
81219,Alice Smith,46
81220,Alice Doe,19
81221,Sara Taylor,33
81222,Sara Smith,43
81223,Alice Smith,41
81224,Bob Taylor,25
81225,Tom Wilson,42
81226,Eve Doe,58
81227,Sara Brown,18
81228,Eve Brown,24
81229,Bob Doe,42
81230,John Smith,67
81231,John Brown,66
81232,Alice Brown,38
81233,Sara Brown,24
81234,Jane Doe,57
81235,Alex Lee,21
81236,Jane Wilson,67
81237,Bob Smith,40
81238,Eve Lee,20
81239,Tom Lee,36
81240,Sara Smith,66
81241,Jane Taylor,59
81242,Bob Lee,21
81243,Bob Doe,48
81244,John Taylor,42
81245,Eve Lee,56
81246,Jane Smith,22
81247,John Taylor,43
81248,Jane Lee,48
81249,Bob Doe,27
81250,Jane Taylor,30
81251,Bob Wilson,62
81252,Tom Smith,27
81253,Sara Smith,29
81254,Sara Smith,64
81255,Bob Lee,24
81256,Alex Taylor,57
81257,Alex Doe,41
81258,Alex Wilson,24
81259,Jane Doe,32
81260,Bob Brown,38
81261,Bob Wilson,41
81262,Tom Doe,65
81263,John Wilson,18
81264,Sara Smith,47
81265,Alice Smith,20
81266,Bob Smith,45
81267,John Lee,45
81268,Tom Taylor,59
81269,Tom Smith,28
81270,Alex Wilson,21
81271,Bob Smith,38
81272,Eve Doe,36
81273,Alex Smith,31
81274,Alice Doe,58
81275,Bob Wilson,20
81276,John Lee,27
81277,Sara Taylor,20
81278,Alice Lee,56
81279,Tom Lee,22
81280,John Doe,37
81281,Jane Doe,49
81282,John Wilson,55
81283,Jane Wilson,36
81284,John Lee,38
81285,Alex Smith,51
81286,Tom Brown,26
81287,Jane Doe,45
81288,Tom Wilson,46
81289,Bob Doe,35
81290,Alice Taylor,25
81291,Sara Smith,41
81292,Eve Taylor,65
81293,Alice Lee,46
81294,Tom Taylor,53
81295,Sara Lee,34
81296,Eve Brown,29
81297,Eve Lee,57
81298,Alice Wilson,30
81299,Bob Wilson,38
81300,John Lee,26
81301,John Taylor,40
81302,Alex Wilson,43
81303,Alice Smith,45
81304,John Smith,48
81305,Jane Taylor,32
81306,Eve Lee,36
81307,John Doe,31
81308,Sara Taylor,24
81309,Jane Wilson,55
81310,Alice Wilson,34
81311,Tom Brown,30
81312,Alice Smith,47
81313,John Brown,44
81314,Sara Taylor,19
81315,John Taylor,67
81316,Eve Lee,19
81317,Alice Brown,37
81318,Bob Taylor,59
81319,Alice Wilson,20
81320,Alex Smith,67
81321,Jane Brown,54
81322,Jane Taylor,28
81323,Tom Lee,66
81324,Jane Lee,59
81325,Eve Brown,57
81326,Eve Taylor,47
81327,Alex Taylor,40
81328,Tom Wilson,38
81329,Sara Doe,18
81330,Eve Smith,30
81331,John Smith,49
81332,Jane Taylor,55
81333,Alex Brown,35
81334,Sara Wilson,41
81335,Bob Doe,63
81336,Bob Brown,31
81337,Bob Lee,32
81338,Alice Taylor,54
81339,Jane Wilson,46
81340,Jane Lee,41
81341,John Doe,62
81342,Bob Wilson,22
81343,Tom Doe,53
81344,John Taylor,44
81345,John Doe,29
81346,Alice Taylor,57
81347,Alex Doe,53
81348,Jane Taylor,56
81349,Sara Brown,27
81350,Sara Taylor,48
81351,Eve Doe,58
81352,Jane Wilson,67
81353,Sara Wilson,24
81354,Tom Taylor,30
81355,Bob Brown,42
81356,Bob Smith,20
81357,Sara Wilson,19
81358,Tom Taylor,61
81359,Bob Brown,37
81360,Jane Smith,38
81361,Eve Wilson,43
81362,Sara Taylor,19
81363,Eve Wilson,45
81364,Alex Wilson,63
81365,Bob Smith,19
81366,Alex Brown,57
81367,Sara Wilson,22
81368,Eve Brown,43
81369,John Taylor,46
81370,Jane Doe,41
81371,Bob Lee,19
81372,Alex Wilson,24
81373,Alice Brown,51
81374,Alice Brown,28
81375,John Brown,65
81376,Tom Brown,43
81377,Tom Brown,29
81378,Sara Smith,65
81379,Alice Doe,62
81380,Alex Lee,67
81381,Jane Wilson,64
81382,Sara Smith,58
81383,John Brown,67
81384,John Smith,27
81385,Alex Lee,32
81386,Tom Smith,37
81387,Tom Brown,58
81388,Alice Lee,52
81389,Alice Taylor,21
81390,Alex Brown,39
81391,Jane Brown,49
81392,Tom Taylor,35
81393,John Lee,37
81394,Alex Smith,63
81395,Alex Doe,55
81396,Tom Brown,27
81397,Eve Wilson,50
81398,Jane Smith,27
81399,Alex Smith,30
81400,Bob Doe,61
81401,Alice Wilson,66
81402,Alice Wilson,51
81403,Eve Brown,19
81404,Bob Smith,58
81405,Bob Taylor,41
81406,Bob Brown,67
81407,John Brown,46
81408,Sara Taylor,42
81409,Eve Doe,64
81410,Alice Taylor,40
81411,Sara Lee,55
81412,Bob Brown,65
81413,John Smith,51
81414,Sara Wilson,64
81415,Eve Doe,47
81416,Sara Lee,61
81417,Eve Lee,62
81418,Tom Lee,26
81419,Tom Brown,19
81420,Eve Wilson,32
81421,Sara Brown,21
81422,Tom Smith,56
81423,Sara Brown,33
81424,Sara Lee,29
81425,Sara Lee,45
81426,Sara Taylor,42
81427,Alex Wilson,42
81428,Jane Smith,57
81429,Alex Brown,57
81430,Sara Smith,36
81431,Bob Wilson,21
81432,Tom Brown,35
81433,Eve Doe,40
81434,Sara Smith,67
81435,Bob Doe,46
81436,Sara Doe,49
81437,Alice Smith,21
81438,Alice Smith,59
81439,Bob Doe,41
81440,Bob Brown,35
81441,John Brown,38
81442,Sara Doe,55
81443,Eve Doe,42
81444,John Brown,32
81445,Alex Smith,67
81446,Tom Doe,31
81447,Alex Doe,29
81448,Sara Taylor,67
81449,Alice Smith,66
81450,Eve Smith,32
81451,Bob Wilson,52
81452,Tom Doe,25
81453,Eve Brown,33
81454,Bob Smith,18
81455,Sara Smith,21
81456,Alex Smith,63
81457,Tom Taylor,62
81458,John Doe,39
81459,Alex Doe,51
81460,Sara Smith,36
81461,Eve Wilson,19
81462,John Taylor,22
81463,Alice Wilson,67
81464,Alice Smith,46
81465,Jane Lee,37
81466,Bob Smith,49
81467,Sara Lee,39
81468,Bob Taylor,55
81469,Jane Smith,51
81470,Eve Smith,52
81471,Bob Lee,45
81472,Alice Taylor,25
81473,Jane Taylor,47
81474,Eve Smith,31
81475,Alex Brown,26
81476,John Wilson,36
81477,Jane Taylor,62
81478,John Taylor,67
81479,Bob Taylor,57
81480,John Lee,45
81481,Sara Taylor,67
81482,Alice Lee,41
81483,Jane Wilson,34
81484,Bob Smith,49
81485,Sara Brown,52
81486,Eve Taylor,23
81487,Eve Smith,53
81488,Bob Doe,36
81489,Sara Lee,21
81490,Tom Lee,20
81491,Bob Lee,39
81492,Jane Smith,39
81493,Alex Brown,56
81494,John Wilson,22
81495,Eve Brown,50
81496,Alex Wilson,49
81497,Tom Lee,35
81498,John Brown,64
81499,Eve Brown,48
81500,John Taylor,45
81501,Bob Wilson,33
81502,Eve Wilson,22
81503,Eve Smith,24
81504,Bob Brown,39
81505,Eve Lee,47
81506,Alice Wilson,37
81507,Jane Taylor,41
81508,Alice Smith,34
81509,Alice Wilson,30
81510,Tom Wilson,31
81511,Alex Wilson,40
81512,Alice Lee,52
81513,Sara Doe,18
81514,John Lee,28
81515,Bob Smith,66
81516,Alice Brown,41
81517,John Lee,57
81518,Bob Smith,21
81519,Sara Brown,48
81520,Alice Smith,44
81521,Eve Taylor,61
81522,Sara Doe,18
81523,Alice Doe,19
81524,Tom Wilson,56
81525,Eve Brown,36
81526,Alex Taylor,23
81527,Alice Lee,48
81528,John Taylor,58
81529,Jane Doe,65
81530,Alice Wilson,24
81531,Tom Doe,34
81532,Eve Taylor,43
81533,Alice Smith,38
81534,John Taylor,35
81535,Alice Doe,51
81536,Jane Lee,67
81537,Tom Doe,53
81538,Alex Taylor,41
81539,Bob Wilson,37
81540,Sara Brown,30
81541,Tom Lee,56
81542,Alex Lee,55
81543,Eve Wilson,28
81544,Eve Brown,64
81545,Alex Taylor,55
81546,Bob Smith,61
81547,Alice Doe,19
81548,Alex Wilson,20
81549,Sara Lee,42
81550,Jane Lee,22
81551,Alice Doe,42
81552,Eve Wilson,26
81553,John Lee,65
81554,Bob Smith,26
81555,Jane Doe,46
81556,Tom Wilson,61
81557,Eve Smith,42
81558,Tom Lee,61
81559,Sara Doe,30
81560,Tom Doe,65
81561,Bob Wilson,54
81562,John Brown,25
81563,Alex Taylor,63
81564,Jane Taylor,19
81565,Alex Lee,29
81566,Tom Smith,59
81567,John Doe,40
81568,Bob Doe,46
81569,Eve Brown,27
81570,Bob Doe,36
81571,Sara Wilson,19
81572,Eve Doe,54
81573,Eve Smith,33
81574,Bob Brown,20
81575,Alex Taylor,55
81576,Eve Smith,49
81577,Alice Brown,24
81578,John Wilson,67
81579,Eve Wilson,67
81580,Jane Taylor,43
